Ref,studysite,Case,Lon,Lat,Soil.layer,Climate_Name,Control,Var,yi,vi,se,Agenumber,Recovery.mode,MAT,MAP,Altitude,BD,pH,Sand,Silt,Clay,Vege,Purpose,biome
388,1,20,109.216625,36.766625,topsoil,Cold,Cropland,LI,-0.982134424,0.006666667,0.081649658,25,artificial,8.8,505,1136,1.28,10.86666667,28.8,60.2,9.5,broadleaved,RobiniaP,3
388,1,21,109.216625,36.766625,topsoil,Cold,Cropland,LI,1.91E-02,0.006666667,0.081649658,25,artificial,8.8,505,1136,1.28,10.86666667,30.3,60.2,9.5,broadleaved,RobiniaP,3
388,2,22,109.216625,36.766625,topsoil,Cold,Cropland,LI,-1.808538982,0.006666667,0.081649658,40,artificial,8.8,505,1136,1.28,5.733333333,30.1,64.5,5.4,broadleaved,RobiniaP,3
388,2,23,109.216625,36.766625,topsoil,Cold,Cropland,LI,-0.809580896,0.006666667,0.081649658,40,artificial,8.8,505,1136,1.28,5.733333333,32.1,66.5,1.4,broadleaved,RobiniaP,3
388,2,24,109.216625,36.766625,topsoil,Cold,Cropland,LI,0.826883195,0.006666667,0.081649658,40,artificial,8.8,505,1136,1.28,5.733333333,29.1,60.5,10.4,broadleaved,RobiniaP,3
388,3,25,109.216625,36.766625,topsoil,Cold,Cropland,LI,-1.759746989,0.006666667,0.081649658,45,artificial,8.8,505,1136,1.28,8.2,29.2,63.1,7.7,broadleaved,RobiniaP,3
388,3,26,109.216625,36.766625,topsoil,Cold,Cropland,LI,-0.554404941,0.006666667,0.081649658,45,artificial,8.8,505,1136,1.28,8.2,31.2,58.1,10.7,broadleaved,RobiniaP,3
388,3,27,109.216625,36.766625,topsoil,Cold,Cropland,LI,1.932159237,0.006666667,0.081649658,45,artificial,8.8,505,1136,1.28,8.2,27.5,66.3,6.2,broadleaved,RobiniaP,3
388,1,37,109.216625,36.766625,topsoil,Cold,Cropland,LI,-0.626413947,0.006666667,0.081649659,25,artificial,8.8,505,1136,1.28,10.86666667,28.3,60.2,9.5,broadleaved,RobiniaP,3
388,1,38,109.216625,36.766625,topsoil,Cold,Cropland,LI,6.20E-02,0.006666667,0.081649659,25,artificial,8.8,505,1136,1.28,10.86666667,28.8,60.2,9.5,broadleaved,RobiniaP,3
388,1,39,109.216625,36.766625,topsoil,Cold,Cropland,LI,0.540606963,0.006666666,0.081649656,25,artificial,8.8,505,1136,1.28,10.86666667,30.3,60.2,9.5,broadleaved,RobiniaP,3
388,2,40,109.216625,36.766625,topsoil,Cold,Cropland,LI,-0.401734076,0.006666667,0.081649658,40,artificial,8.8,505,1136,1.28,5.733333333,30.1,64.5,5.4,broadleaved,RobiniaP,3
388,2,41,109.216625,36.766625,topsoil,Cold,Cropland,LI,0.311798901,0.006666667,0.081649658,40,artificial,8.8,505,1136,1.28,5.733333333,32.1,66.5,1.4,broadleaved,RobiniaP,3
388,2,42,109.216625,36.766625,topsoil,Cold,Cropland,LI,1.346729673,0.006666666,0.081649657,40,artificial,8.8,505,1136,1.28,5.733333333,29.1,60.5,10.4,broadleaved,RobiniaP,3
388,3,43,109.216625,36.766625,topsoil,Cold,Cropland,LI,9.76E-02,0.006666667,0.081649659,45,artificial,8.8,505,1136,1.28,8.2,29.2,63.1,7.7,broadleaved,RobiniaP,3
388,3,44,109.216625,36.766625,topsoil,Cold,Cropland,LI,0.722325984,0.006666667,0.081649658,45,artificial,8.8,505,1136,1.28,8.2,31.2,58.1,10.7,broadleaved,RobiniaP,3
388,3,45,109.216625,36.766625,topsoil,Cold,Cropland,LI,1.663599888,0.006666667,0.081649658,45,artificial,8.8,505,1136,1.28,8.2,27.5,66.3,6.2,broadleaved,RobiniaP,3
388,1,64,109.216625,36.766625,topsoil,Cold,Cropland,LI,-0.486561438,0.006666667,0.081649658,25,artificial,8.8,505,1136,1.28,10.86666667,28.3,60.2,9.5,broadleaved,RobiniaP,3
388,1,65,109.216625,36.766625,topsoil,Cold,Cropland,LI,5.59E-02,0.006666667,0.081649659,25,artificial,8.8,505,1136,1.28,10.86666667,28.8,60.2,9.5,broadleaved,RobiniaP,3
388,1,66,109.216625,36.766625,topsoil,Cold,Cropland,LI,0.346696087,0.006666667,0.081649659,25,artificial,8.8,505,1136,1.28,10.86666667,30.3,60.2,9.5,broadleaved,RobiniaP,3
388,2,67,109.216625,36.766625,topsoil,Cold,Cropland,LI,-0.197372554,0.006666667,0.081649658,40,artificial,8.8,505,1136,1.28,5.733333333,30.1,64.5,5.4,broadleaved,RobiniaP,3
388,2,68,109.216625,36.766625,topsoil,Cold,Cropland,LI,0.163691743,0.006666667,0.081649658,40,artificial,8.8,505,1136,1.28,5.733333333,32.1,66.5,1.4,broadleaved,RobiniaP,3
388,2,69,109.216625,36.766625,topsoil,Cold,Cropland,LI,0.708826233,0.006666667,0.081649659,40,artificial,8.8,505,1136,1.28,5.733333333,29.1,60.5,10.4,broadleaved,RobiniaP,3
388,3,70,109.216625,36.766625,topsoil,Cold,Cropland,LI,8.88E-02,0.006666667,0.081649659,45,artificial,8.8,505,1136,1.28,8.2,29.2,63.1,7.7,broadleaved,RobiniaP,3
388,3,71,109.216625,36.766625,topsoil,Cold,Cropland,LI,0.419392364,0.006666667,0.081649658,45,artificial,8.8,505,1136,1.28,8.2,31.2,58.1,10.7,broadleaved,RobiniaP,3
388,3,72,109.216625,36.766625,topsoil,Cold,Cropland,LI,0.644215313,0.006666667,0.081649659,45,artificial,8.8,505,1136,1.28,8.2,27.5,66.3,6.2,broadleaved,RobiniaP,3
389,2,43,0.697875,42.760625,topsoil,Temperate,Grassland,LI,6.30E-02,0.006666667,0.081649658,66,natural,10,800,1012.5,1.09,7.7,64,74.5,19.1,mixed,environmentaltree,3
389,2,44,0.697875,42.760625,topsoil,Temperate,Grassland,LI,0.343717101,0.006666667,0.081649658,66,natural,10,800,1012.5,0.83,7.8,66,74.1,19.3,mixed,environmentaltree,3
389,2,45,0.697875,42.760625,topsoil,Temperate,Grassland,LI,0.338183101,0.006666667,0.081649658,66,natural,10,800,1012.5,0.9,7.9,66,74.1,19.3,mixed,environmentaltree,3
389,2,46,0.697875,42.760625,topsoil,Temperate,Grassland,LI,1.005596565,0.006666667,0.081649658,66,natural,10,800,1012.5,1.11,8,50,77.5,17.5,mixed,environmentaltree,3
389,2,47,0.697875,42.760625,topsoil,Temperate,Grassland,LI,1.242563345,0.006666667,0.081649658,66,natural,10,800,1012.5,0.82,8.2,42,76.2,19.6,mixed,environmentaltree,3
389,2,48,0.697875,42.760625,subsoil,Temperate,Grassland,LI,1.076057677,0.006666667,0.081649658,66,natural,10,800,1012.5,1.18,8.4,42.54999924,76.8,19.4,mixed,environmentaltree,3
389,2,49,0.697875,42.760625,subsoil,Temperate,Grassland,LI,1.484734434,0.006666667,0.081649658,66,natural,10,800,1012.5,1.18,8.4,4.2,84.3,11.5,mixed,environmentaltree,3
389,2,50,0.697875,42.760625,topsoil,Temperate,Grassland,LI,0.30782218,0.006666667,0.081649658,66,artificial,10,800,1012.5,1.32,7.8,8.6,74,17.4,coniferous,Pinaceae,3
389,2,51,0.697875,42.760625,topsoil,Temperate,Grassland,LI,0.471125754,0.006666667,0.081649658,66,artificial,10,800,1012.5,1.14,7.7,10.3,71.6,18.1,coniferous,Pinaceae,3
389,2,52,0.697875,42.760625,topsoil,Temperate,Grassland,LI,0.614815337,0.006666667,0.081649658,66,artificial,10,800,1012.5,1.23,7.7,8.4,73.7,17.9,coniferous,Pinaceae,3
389,2,53,0.697875,42.760625,topsoil,Temperate,Grassland,LI,0.996027114,0.006666667,0.081649658,66,artificial,10,800,1012.5,1.27,7.7,61,72.6,21.3,coniferous,Pinaceae,3
389,2,54,0.697875,42.760625,topsoil,Temperate,Grassland,LI,1.52324125,0.006666667,0.081649658,66,artificial,10,800,1012.5,1.21,7.9,7.9,72.5,19.6,coniferous,Pinaceae,3
389,2,55,0.697875,42.760625,subsoil,Temperate,Grassland,LI,2.354965925,0.006666667,0.081649658,66,artificial,10,800,1012.5,1.23,8.2,6,73.4,20.6,coniferous,Pinaceae,3
389,2,56,0.697875,42.760625,subsoil,Temperate,Grassland,LI,1.50349671,0.006666667,0.081649658,66,artificial,10,800,1012.5,1.16,8.2,6,75.6,18.4,coniferous,Pinaceae,3
389,2,57,0.697875,42.760625,topsoil,Temperate,Grassland,LI,-0.684465991,0.006666667,0.081649658,66,artificial,10,800,1012.5,0.93,7.5,19.1,76.5,4.4,coniferous,Pinaceae,3
389,1,58,0.697875,42.760625,topsoil,Temperate,Grassland,LI,6.75E-02,0.006666667,0.081649658,66,artificial,10,800,1012.5,1,7.6,25.6,59.8,14.6,coniferous,Pinaceae,3
389,1,59,0.697875,42.760625,topsoil,Temperate,Grassland,LI,0.285890306,0.006666667,0.081649658,66,artificial,10,800,1012.5,1.02,7.6,24.5,60.6,14.9,coniferous,Pinaceae,3
389,1,60,0.697875,42.760625,topsoil,Temperate,Grassland,LI,0.343701928,0.006666667,0.081649658,66,artificial,10,800,1012.5,1.21,7.7,22.7,61,16.3,coniferous,Pinaceae,3
389,1,61,0.697875,42.760625,topsoil,Temperate,Grassland,LI,0.651386847,0.006666667,0.081649658,66,artificial,10,800,1012.5,1.23,7.9,26.8,56.8,16.4,coniferous,Pinaceae,3
389,1,62,0.697875,42.760625,subsoil,Temperate,Grassland,LI,0.805318979,0.006666667,0.081649658,66,artificial,10,800,1012.5,1.29,7.8,23.1,58.1,18.8,coniferous,Pinaceae,3
389,1,63,0.697875,42.760625,subsoil,Temperate,Grassland,LI,0.725532432,0.006666667,0.081649658,66,artificial,10,800,1012.5,1.4,7.7,17.1,59.2,23.7,coniferous,Pinaceae,3
390,1,3,-76.416625,42.450125,topsoil,Cold,Grassland,LI,-0.688406551,0.004166667,0.064549723,69,artificial,8,,445,0.61,5.4,28,54.67000122,22.34720001,coniferous,Pinaceae,3
390,1,6,-76.416625,42.450125,topsoil,Cold,Grassland,LI,-1.04E-02,0.003888889,0.062360957,69,artificial,8,,445,0.91,5.4,28,54.67000122,22.34720001,coniferous,Pinaceae,3
390,1,9,-76.416625,42.450125,topsoil,Cold,Grassland,LI,-0.487319176,0.004166667,0.064549723,69,artificial,8,,445,0.62,5.4,28,54.67000122,22.34720001,broadleaved,environmentaltree,3
390,1,12,-76.416625,42.450125,topsoil,Cold,Grassland,LI,-1.04E-02,0.003888889,0.062360957,69,artificial,8,,445,0.96,5.4,28,54.67000122,22.34720001,broadleaved,environmentaltree,3
391,11,28,50.433375,59.216625,topsoil,Cold,Cropland,LI,-0.268081169,0.004,0.063245553,4,natural,1,550,224,0.786667023,5,20,55,25,broadleaved,environmentaltree,6
391,12,29,50.433375,59.216625,topsoil,Cold,Cropland,LI,3.19E-02,0.004,0.063245553,12,natural,1,550,224,0.786667023,5,20,55,25,broadleaved,environmentaltree,6
391,13,30,50.433375,59.216625,topsoil,Cold,Cropland,LI,-0.181726447,0.004,0.063245553,17,natural,1,550,224,0.786667023,5,20,55,25,mixed,environmentaltree,6
391,16,31,50.433375,59.216625,topsoil,Cold,Cropland,LI,0.642567194,0.004,0.063245553,68,natural,1,550,224,0.786667023,5,20,55,25,coniferous,spruce,6
391,1,44,50.433375,59.216625,topsoil,Cold,Natural,LI,-2.130346547,0.004,0.063245553,4,natural,1,550,224,0.786667023,5,20,55,25,broadleaved,environmentaltree,6
391,2,45,50.433375,59.216625,topsoil,Cold,Natural,LI,-1.830381433,0.004,0.063245553,12,natural,1,550,224,0.786667023,5,20,55,25,broadleaved,environmentaltree,6
391,3,46,50.433375,59.216625,topsoil,Cold,Natural,LI,-2.043991826,0.004,0.063245553,17,natural,1,550,224,0.786667023,5,20,55,25,mixed,environmentaltree,6
391,4,47,50.433375,59.216625,topsoil,Cold,Natural,LI,-1.219698185,0.004,0.063245553,68,natural,1,550,224,0.786667023,5,20,55,25,coniferous,spruce,6
392,1,19,102.700125,31.783375,topsoil,Cold,Natural,LI,0.439493615,0.001666667,0.040824829,22,artificial,7.27,687.3,3306,1.136669998,6.34,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,2,20,102.700125,31.783375,topsoil,Cold,Natural,LI,0.383648449,0.001666667,0.040824829,47,artificial,7.27,687.3,3306,1.136669998,6.38,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,3,21,102.700125,31.783375,topsoil,Cold,Natural,LI,1.581392772,0.001666667,0.040824829,68,artificial,7.27,687.3,3306,1.136669998,6.32,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,1,22,102.700125,31.783375,topsoil,Cold,Natural,LI,0.289130297,0.001666667,0.040824829,22,artificial,7.27,687.3,3306,1.136669998,6.34,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,2,23,102.700125,31.783375,topsoil,Cold,Natural,LI,0.582509512,0.001666667,0.040824829,47,artificial,7.27,687.3,3306,1.136669998,6.38,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,3,24,102.700125,31.783375,topsoil,Cold,Natural,LI,1.451414516,0.001666667,0.040824829,68,artificial,7.27,687.3,3306,1.136669998,6.32,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,1,25,102.700125,31.783375,topsoil,Cold,Natural,LI,-1.87829529,0.001666667,0.040824829,22,artificial,7.27,687.3,3306,1.136669998,6.34,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,2,26,102.700125,31.783375,topsoil,Cold,Natural,LI,-0.446389172,0.001666667,0.040824829,47,artificial,7.27,687.3,3306,1.136669998,6.38,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,3,27,102.700125,31.783375,topsoil,Cold,Natural,LI,-0.5351572,0.001666667,0.040824829,68,artificial,7.27,687.3,3306,1.136669998,6.32,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,4,49,102.700125,31.783375,topsoil,Cold,Natural,LI,-9.75E-02,0.001666667,0.040824829,22,artificial,7.27,687.3,3306,1.136669998,6.34,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,5,50,102.700125,31.783375,topsoil,Cold,Natural,LI,1.05E-02,0.001666667,0.040824829,47,artificial,7.27,687.3,3306,1.136669998,6.38,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,6,51,102.700125,31.783375,topsoil,Cold,Natural,LI,1.208439731,0.001666667,0.040824829,68,artificial,7.27,687.3,3306,1.136669998,6.32,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,4,52,102.700125,31.783375,topsoil,Cold,Natural,LI,-1.367821892,0.001666667,0.040824829,22,artificial,7.27,687.3,3306,1.136669998,6.34,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,5,53,102.700125,31.783375,topsoil,Cold,Natural,LI,-1.384162466,0.001666667,0.040824829,47,artificial,7.27,687.3,3306,1.136669998,6.38,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
392,6,54,102.700125,31.783375,topsoil,Cold,Natural,LI,-2.008705539,0.001666667,0.040824829,68,artificial,7.27,687.3,3306,1.136669998,6.32,37.17091751,43.73800049,20.94940033,coniferous,spruce,5
398,2,31,24.416625,54.166625,topsoil,Cold,Abandoned,LI,0.290861725,0.006666667,0.081649659,50,artificial,6.1,640,108,1.23,4.5,75,19,6,coniferous,Pinaceae,3
398,2,32,24.416625,54.166625,topsoil,Cold,Abandoned,LI,0.836715751,0.006666667,0.081649658,50,artificial,6.1,640,108,1.29,4.6,80,14,6,broadleaved,birch,3
398,2,33,24.416625,54.166625,topsoil,Cold,Abandoned,LI,0.841216504,0.006666667,0.081649658,50,artificial,6.1,640,108,1.39,4.8,72,22,6,coniferous,Pinaceae,3
398,2,34,24.416625,54.166625,topsoil,Cold,Abandoned,LI,0.717858008,0.006666667,0.081649658,50,artificial,6.1,640,108,1.4,4.8,81,13,6,broadleaved,birch,3
398,2,35,24.416625,54.166625,subsoil,Cold,Abandoned,LI,0.929678969,0.006666667,0.081649658,50,artificial,6.1,640,108,1.39,4.9,76,18,6,coniferous,Pinaceae,3
398,2,36,24.416625,54.166625,subsoil,Cold,Abandoned,LI,0.327503567,0.006666667,0.081649658,50,artificial,6.1,640,108,1.52,4.8,80,14,6,broadleaved,birch,3
400,1,6,12.895875,37.780625,topsoil,Temperate,Cropland,LI,1.024677003,0.002222222,0.047140452,36,artificial,17,860,387,1.403329926,7.4,13,36.3723999,35.81369934,broadleaved,Eucalyptus,9
400,2,12,12.895875,37.780625,subsoil,Temperate,Cropland,LI,0.109102335,0.002222222,0.047140452,36,artificial,17,860,387,1.543329926,7.066670227,13.75,32.74190063,34.45,broadleaved,Eucalyptus,9
404,1,5,-52.586375,-0.872375,topsoil,Tropical,Natural,LI,0.315617349,0.005,0.070710676,7,artificial,26.4,2115,156,1.156669998,4.8,46.25,26.2526001,35.47210083,broadleaved,Eucalyptus,1
404,2,6,-52.586375,-0.872375,topsoil,Tropical,Natural,LI,0.326710231,0.005,0.070710679,9,artificial,26.4,2115,156,1.156669998,4.8,46.25,26.2526001,35.47210083,broadleaved,Eucalyptus,1
404,1,11,-52.586375,-0.872375,subsoil,Tropical,Natural,LI,-1.192922968,0.005000001,0.070710683,7,artificial,26.4,2115,156,1.376670074,5.1,36,23.23300018,40.94920044,broadleaved,Eucalyptus,1
404,2,12,-52.586375,-0.872375,subsoil,Tropical,Natural,LI,-1.649746568,0.005,0.070710675,9,artificial,26.4,2115,156,1.376670074,5.1,36,23.23300018,40.94920044,broadleaved,Eucalyptus,1
407,2,4,11.999875,-4.116625,topsoil,Tropical,Grassland,LI,0.070647963,0.006666667,0.081649658,8,artificial,25,1200,130,1.173330002,4.9,75.75,15.77019958,26.64339905,broadleaved,Eucalyptus,1
407,3,8,11.999875,-4.116625,topsoil,Tropical,Grassland,LI,0.951870664,0.006666667,0.081649658,11,artificial,25,1200,130,1.173330002,4.9,75.75,15.77019958,26.64339905,broadleaved,Eucalyptus,1
407,4,12,11.999875,-4.116625,topsoil,Tropical,Grassland,LI,-0.228051434,0.006666667,0.081649658,66,artificial,25,1200,130,1.173330002,4.9,75.75,15.77019958,26.64339905,broadleaved,Eucalyptus,1
407,1,16,11.999875,-4.116625,topsoil,Tropical,Grassland,LI,-0.093269092,0.006666667,0.081649658,6,artificial,25,1200,130,1.173330002,4.9,75.75,15.77019958,26.64339905,broadleaved,Eucalyptus,1
412,1,3,90.300125,24.000125,topsoil,Temperate,Natural,LI,-4.63E-02,0.001666667,0.040824829,5,artificial,26,180,16,1.33,5,66,23,54,broadleaved,Acacia,9
412,1,6,90.300125,24.000125,topsoil,Temperate,Grassland,LI,-0.125477658,0.001666667,0.040824829,5,artificial,26,180,16,1.33,5,66,23,54,broadleaved,Acacia,9
412,1,9,90.300125,24.000125,topsoil,Temperate,Cropland,LI,0.404766052,0.001666667,0.040824829,5,artificial,26,180,16,1.33,5,66,23,54,broadleaved,Acacia,9
414,2,5,111.216625,32.749875,topsoil,Temperate,Bareland,LI,-6.16E-02,0.005,0.070710678,37,artificial,15.7,749.3,315,1.32,7,28.90938568,35.87369995,44.0368988,broadleaved,environmentaltree,9
414,2,10,111.216625,32.749875,topsoil,Temperate,Bareland,LI,0.269912457,0.005,0.070710678,37,artificial,15.7,749.3,315,1.32,7,28.90938568,35.87369995,44.0368988,coniferous,cypress,9
414,1,15,111.216625,32.749875,topsoil,Temperate,Cropland,LI,0.205814854,0.005,0.070710678,37,artificial,15.7,749.3,315,1.32,7,28.90938568,35.87369995,44.0368988,broadleaved,environmentaltree,9
414,1,20,111.216625,32.749875,topsoil,Temperate,Cropland,LI,0.537353303,0.005,0.070710678,37,artificial,15.7,749.3,315,1.32,7,28.90938568,35.87369995,44.0368988,coniferous,cypress,9
415,3,3,-42.366375,-21.130625,topsoil,Tropical,Grassland,LI,-7.36E-03,0.005,0.070710678,30,natural,22.9,1314,220,1.07,NA,17.4,36.3,46.3,broadleaved,environmentaltree,1
415,2,6,-42.366375,-21.130625,topsoil,Tropical,Grassland,LI,-0.298791637,0.005,0.070710678,5,artificial,22.9,1314,220,1.29,NA,19.2,33.9,46.8,broadleaved,Eucalyptus,1
415,1,9,-42.366375,-21.130625,topsoil,Tropical,Grassland,LI,-3.32E-02,0.005,0.070710678,3,artificial,22.9,1314,220,1.25,NA,14.5,31.7,53.7,broadleaved,Eucalyptus,1
415,4,12,-42.366375,-21.130625,topsoil,Tropical,Grassland,LI,-0.60295756,0.005,0.070710678,35,artificial,22.9,1314,220,1.11,NA,29.8,41,29.1,broadleaved,rubber,1
415,3,15,-42.366375,-21.130625,topsoil,Tropical,Grassland,LI,-0.19810341,0.005,0.070710678,30,natural,22.9,1314,220,1.15,NA,17.3,32.3,50.4,broadleaved,environmentaltree,1
415,2,18,-42.366375,-21.130625,topsoil,Tropical,Grassland,LI,-0.130481672,0.005,0.070710678,5,artificial,22.9,1314,220,1.31,NA,19.4,27.5,53.1,broadleaved,Eucalyptus,1
415,1,21,-42.366375,-21.130625,topsoil,Tropical,Grassland,LI,6.24E-02,0.005,0.070710678,3,artificial,22.9,1314,220,1.21,NA,13,24.7,62.2,broadleaved,Eucalyptus,1
415,4,24,-42.366375,-21.130625,topsoil,Tropical,Grassland,LI,-0.475910262,0.005,0.070710678,35,artificial,22.9,1314,220,1.24,NA,26.2,38.7,35.5,broadleaved,rubber,1
415,3,27,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-0.263275257,0.005,0.070710678,30,natural,22.9,1314,220,1.13,NA,17.3,28.7,53.9,broadleaved,environmentaltree,1
415,2,30,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,6.01E-02,0.005,0.070710678,5,artificial,22.9,1314,220,1.19,NA,16.9,27.6,55.5,broadleaved,Eucalyptus,1
415,1,33,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,4.57E-02,0.005,0.070710678,3,artificial,22.9,1314,220,1.11,NA,10.4,22.4,67.2,broadleaved,Eucalyptus,1
415,4,36,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-7.78E-02,0.005,0.070710678,35,artificial,22.9,1314,220,1.21,NA,22.4,36.4,41.1,broadleaved,rubber,1
415,3,39,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-0.303854837,0.005,0.070710678,30,natural,22.9,1314,220,1.13,NA,12.3,27.2,60.5,broadleaved,environmentaltree,1
415,2,42,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-3.94E-02,0.005,0.070710678,5,artificial,22.9,1314,220,1.12,NA,17.5,27.9,54.5,broadleaved,Eucalyptus,1
415,1,45,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,0.101400222,0.005,0.070710678,3,artificial,22.9,1314,220,1.12,NA,8.4,22.7,68.8,broadleaved,Eucalyptus,1
415,4,48,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-0.192794905,0.005,0.070710678,35,artificial,22.9,1314,220,1.13,NA,21.1,30.3,48.6,broadleaved,rubber,1
415,3,51,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-0.364375259,0.005,0.070710678,30,natural,22.9,1314,220,1.09,NA,10.9,25.8,63.2,broadleaved,environmentaltree,1
415,2,54,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-9.80E-02,0.005,0.070710678,5,artificial,22.9,1314,220,1.07,NA,14,23.1,62.9,broadleaved,Eucalyptus,1
415,1,57,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-5.87E-02,0.005,0.070710678,3,artificial,22.9,1314,220,1.14,NA,10.7,21.7,67.5,broadleaved,Eucalyptus,1
415,4,60,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-0.304675632,0.005,0.070710678,35,artificial,22.9,1314,220,1.11,NA,15,26.9,57.6,broadleaved,rubber,1
415,3,63,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-0.226322005,0.005,0.070710678,30,natural,22.9,1314,220,1.13,NA,11.7,23.1,65.2,broadleaved,environmentaltree,1
415,2,66,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-8.42E-02,0.005,0.070710678,5,artificial,22.9,1314,220,1.1,NA,14.7,21.7,63.4,broadleaved,Eucalyptus,1
415,5,69,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-2.38E-02,0.005,0.070710678,3,artificial,22.9,1314,220,1.12,NA,10.3,20.7,68.8,broadleaved,Eucalyptus,1
415,6,72,-42.366375,-21.130625,subsoil,Tropical,Grassland,LI,-0.216687777,0.005,0.070710678,35,artificial,22.9,1314,220,1.1,NA,13.6,25.1,61.3,broadleaved,rubber,1
417,1,9,101.266375,21.925125,topsoil,Temperate,Natural,LI,0.00065834,0.006666667,0.081649658,23,artificial,22,1557,547,1.246669998,5.11,40.1,28.65,31.25,broadleaved,rubber,1
417,1,10,101.266375,21.925125,topsoil,Temperate,Natural,LI,-0.035567929,0.006666667,0.081649658,23,artificial,22,1557,547,1.246669998,5.23,39.22,27.34,33.46,broadleaved,rubber,1
420,3,3,92.432125,26.616375,topsoil,Temperate,Natural,LI,0.227260801,0.005,0.070710678,7,artificial,24,1802,62,1.3,5.8,32.4,44,23.6,broadleaved,treecrop,1
420,2,8,92.432125,26.616375,topsoil,Temperate,Natural,LI,0.154484444,0.005,0.070710678,7,artificial,24,1802,62,1.3,6.2,16.4,58,25.6,broadleaved,treecrop,1
424,1,37,75.850125,30.909875,topsoil,Arid,Cropland,LI,-7.63E-03,0.004,0.063245553,6,artificial,24,691,244,1.53,NA,48.75,NA,21.39999962,broadleaved,poplar,8
424,1,38,75.850125,30.909875,topsoil,Arid,Cropland,LI,-1.15E-03,0.004,0.063245553,6,artificial,24,691,244,1.57,NA,48.75,NA,21.39999962,broadleaved,poplar,8
424,1,39,75.850125,30.909875,subsoil,Arid,Cropland,LI,3.92E-02,0.004,0.063245553,6,artificial,24,691,244,1.54,NA,31,NA,NA,broadleaved,poplar,8
424,2,40,75.850125,30.909875,topsoil,Arid,Cropland,LI,2.51E-03,0.004,0.063245553,12,artificial,24,691,244,1.53,NA,48.75,NA,21.39999962,broadleaved,poplar,8
424,2,41,75.850125,30.909875,topsoil,Arid,Cropland,LI,1.95E-02,0.004,0.063245553,12,artificial,24,691,244,1.56,NA,48.75,NA,21.39999962,broadleaved,poplar,8
424,2,42,75.850125,30.909875,subsoil,Arid,Cropland,LI,-3.59E-02,0.004,0.063245553,12,artificial,24,691,244,1.47,NA,31,NA,NA,broadleaved,poplar,8
424,3,43,75.850125,30.909875,topsoil,Arid,Cropland,LI,-1.57E-02,0.004,0.063245553,18,artificial,24,691,244,1.52,NA,48.75,NA,21.39999962,broadleaved,poplar,8
424,3,44,75.850125,30.909875,topsoil,Arid,Cropland,LI,4.50E-02,0.004,0.063245553,18,artificial,24,691,244,1.65,NA,48.75,NA,21.39999962,broadleaved,poplar,8
424,3,45,75.850125,30.909875,subsoil,Arid,Cropland,LI,-1.54E-02,0.004,0.063245553,18,artificial,24,691,244,1.48,NA,31,NA,NA,broadleaved,poplar,8
424,4,46,75.850125,30.909875,topsoil,Arid,Cropland,LI,-1.19E-02,0.004,0.063245553,24,artificial,24,691,244,1.5,NA,48.75,NA,21.39999962,broadleaved,poplar,8
424,4,47,75.850125,30.909875,topsoil,Arid,Cropland,LI,5.14E-03,0.004,0.063245553,24,artificial,24,691,244,1.64,NA,48.75,NA,21.39999962,broadleaved,poplar,8
424,4,48,75.850125,30.909875,subsoil,Arid,Cropland,LI,4.51E-02,0.004,0.063245553,24,artificial,24,691,244,1.56,NA,31,NA,NA,broadleaved,poplar,8
426,2,13,-83.752875,9.746125,topsoil,Tropical,Natural,LI,-0.801294507,0.005,0.07071068,14,artificial,25,3600,64,0.876667023,5.166669846,21.25,28.31080017,35.78169861,broadleaved,treecrop,1
