Soil.layer,Landuse,SOC_yi,SOC_vi,LI_yi,LI_vi
topsoil,Cropland,107.0977844,0.196522052,3.530906949,0.668893869
subsoil,Cropland,67.45453122,0.24359431,16.4657701,0.668893869
subsoil,Cropland,20.92574288,0.407083142,-4.026684817,0.668893869
topsoil,Cropland,27.05045931,0.283867443,-32.95886039,0.668893869
subsoil,Cropland,20.99998843,0.246848871,-8.295616018,0.668893869
subsoil,Cropland,2.025074345,0.434185164,-0.669747129,0.668893869
topsoil,Cropland,163.4069327,0.200763461,-2.790330596,0.668893869
subsoil,Cropland,139.3636283,0.211543137,-3.892228078,0.668893869
subsoil,Cropland,101.2536172,0.378902527,6.950935866,0.668893869
topsoil,Cropland,136.9085077,0.189369077,8.762889381,0.668893869
subsoil,Cropland,124.0908957,0.24280289,-3.449113946,0.668893869
subsoil,Cropland,107.3288355,0.428621767,9.834005594,0.668893869
topsoil,Abandoned,10.61499837,0.199562962,-9.819614931,0.668893869
subsoil,Abandoned,-5.05154485,0.265331382,26.14608044,0.668893869
subsoil,Abandoned,-19.71831434,0.367141018,2.009932499,0.668893869
topsoil,Abandoned,-32.13985168,0.286911004,-41.60485423,0.668893869
subsoil,Abandoned,-31.39175219,0.268586549,-0.671733714,0.668893869
subsoil,Abandoned,-32.26632516,0.394232359,5.580129504,0.668893869
topsoil,Abandoned,40.69082172,0.2038045,-15.3291045,0.668893869
subsoil,Abandoned,35.72165865,0.233273159,4.101895716,0.668893869
subsoil,Abandoned,33.61075361,0.338971714,13.6836051,0.668893869
topsoil,Abandoned,26.53749191,0.19240967,-5.25678935,0.668893869
subsoil,Abandoned,27.06186095,0.26453969,4.571409862,0.668893869
subsoil,Abandoned,37.64404503,0.388671075,16.73762567,0.668893869
topsoil,Grassland,-12.50000003,0.002860041,63.35877866,0.286122852
topsoil,Grassland,-26.33744852,0.002860041,6.374957354,0.286122852
topsoil,Grassland,-25.24752478,0.002860041,2.593049419,0.286122852
topsoil,Grassland,-18.03278691,0.002860041,10.05389342,0.286122852
subsoil,Grassland,6.578947327,0.002860041,-7.095676318,0.286122852
topsoil,Grassland,-12.86764704,0.002860041,26.8965517,0.286122852
topsoil,Grassland,-1.234567901,0.002860041,35.36512958,0.286122852
topsoil,Grassland,9.900990047,0.002860041,58.86341629,0.286122852
topsoil,Grassland,16.39344264,0.002860041,165.1006712,0.286122852
subsoil,Grassland,36.84210528,0.002860041,97.40807718,0.286122852
topsoil,Grassland,63.6029412,0.002860041,117.8403757,0.286122852
topsoil,Grassland,81.89300416,0.002860041,151.1229073,0.286122852
topsoil,Grassland,98.01980204,0.002860041,314.6542826,0.286122852
topsoil,Grassland,123.4972677,0.002860041,354.4707431,0.286122852
subsoil,Grassland,123.6842106,0.002860041,286.1678004,0.286122852
topsoil,Cropland,16.11030483,0.006670222,37.9008568,0.668893869
subsoil,Cropland,-43.9942113,0.006670222,3.31372017,0.668893768
subsoil,Cropland,-57.17539862,0.006670222,-89.91596638,0.668893869
topsoil,Cropland,39.04208999,0.006670222,228.1984881,0.668893869
subsoil,Cropland,-37.4819103,0.006670222,-33.84615383,0.668893869
subsoil,Cropland,-36.21867882,0.006670222,-96.04916594,0.668893869
topsoil,Cropland,16.11030483,0.006670222,7.079354024,0.668893869
subsoil,Cropland,-43.9942113,0.006670222,201.725113,0.668893869
subsoil,Cropland,-57.17539862,0.006670222,195.5532214,0.668893869
topsoil,Cropland,39.04208999,0.006670222,35.64172735,0.668893869
subsoil,Cropland,-37.4819103,0.006670222,66.97206534,0.668893869
subsoil,Cropland,-36.21867882,0.006670222,271.2791494,0.668893869
topsoil,Cropland,43.30708667,0.050838819,25.94441855,0.501252086
topsoil,Cropland,7.874015708,0.050750774,366.6666667,0.501252086
topsoil,Cropland,22.83464569,0.104550916,7.520000023,0.501252086
topsoil,Cropland,21.8181818,0.147602525,106.9999999,0.501252086
topsoil,Cropland,-10.00000003,0.031226174,407.4297187,0.501252086
topsoil,Cropland,-3.636363667,0.231030064,61.87607575,0.501252086
topsoil,Cropland,-28.44827584,0.05008924,106.0240964,0.501252086
topsoil,Cropland,-14.65517242,0.209916316,-76.63817663,0.501252086
topsoil,Cropland,-31.89655175,0.062490317,-74.64387465,0.501252086
topsoil,Cropland,4.085454537,0.017388012,-84.18803419,0.501252086
topsoil,Natural,-19.30740036,0.005000125,-37.68631959,0.501252086
topsoil,Natural,-24.05123342,0.005000125,-46.51462056,0.501252086
subsoil,Natural,-12.28070172,0.005000125,-61.7075557,0.501252086
subsoil,Natural,-8.479532207,0.005000125,-32.55635428,0.501252086
subsoil,Natural,-13.5983264,0.005000125,-74.98774167,0.501252086
subsoil,Natural,-66.73640166,0.005000125,-64.37469247,0.501252086
topsoil,Abandoned,-0.76923076,0.062585276,37.14967202,0.668893869
topsoil,Abandoned,-7.575757589,0.006120187,15.65739227,0.668893869
topsoil,Abandoned,1.923076926,0.019062117,23.0769231,0.668893869
topsoil,Abandoned,-6.439393984,0.004490101,64.8363931,0.668893869
topsoil,Abandoned,-9.615384627,0.007400274,20.51470118,0.668893869
topsoil,Abandoned,-11.1742424,0.003500061,27.84721575,0.668893869
topsoil,Abandoned,-15.02890176,0.024962615,50.76262077,0.668893869
topsoil,Abandoned,-18.2730924,0.005570155,24.59183668,0.668893869
topsoil,Abandoned,-1.156069365,0.007400274,29.45060373,0.668893869
topsoil,Abandoned,-6.024096375,0.004340094,30.83505896,0.668893869
topsoil,Abandoned,-10.11560695,0.008890395,-26.47854003,0.668893869
topsoil,Abandoned,390.361446,0.000739003,-27.34997341,0.668893869
topsoil,Abandoned,-11.26373623,0.00917042,14.82300881,0.668893869
topsoil,Abandoned,-12.82608694,0.004730112,-33.60745613,0.668893869
topsoil,Abandoned,2.74725277,0.01224795,-32.74521529,0.668893869
topsoil,Abandoned,-4.130434779,0.005700162,5.116597452,0.668893869
topsoil,Abandoned,-17.85714284,0.015612019,-55.78725398,0.668893869
topsoil,Abandoned,-15.21739127,0.004920121,-39.84094256,0.668893869
topsoil,Natural,-29.04884319,0.160891492,21.04743977,0.668893869
topsoil,Natural,-24.77506428,0.061630284,2.64435877,0.668893768
topsoil,Natural,-20.08354752,0.13713204,39.30594729,0.668893768
topsoil,Natural,-20.08354752,0.496976552,18.37062441,0.668893668
topsoil,Natural,-23.07197942,0.169486667,22.69464528,0.668893869
topsoil,Natural,-34.19023135,0.078343372,41.38431162,0.668893768
topsoil,Natural,-29.04884319,0.160891492,-0.548490269,0.668893869
topsoil,Natural,-24.77506428,0.061630284,-20.15971904,0.668893869
topsoil,Natural,-20.08354752,0.13713204,31.37430907,0.668893869
topsoil,Natural,-20.08354752,0.496976552,-3.362179033,0.668893869
topsoil,Natural,-23.07197942,0.169486667,0.869760628,0.668893869
topsoil,Natural,-34.19023135,0.078343372,18.42958067,0.668893869
topsoil,Bareland,-24.99999794,0.005000125,42.50322428,0.501252086
topsoil,Bareland,-1.932372031,0.005000125,60.19235998,0.501252086
topsoil,Bareland,-53.24675211,0.005000125,64.0508694,0.501252086
topsoil,Bareland,-32.85024778,0.005000125,97.8589846,0.501252086
topsoil,Bareland,-50.97402577,0.005000125,79.70226894,0.501252086
topsoil,Grassland,-34.29951668,0.005000125,7.165051782,0.501252086
topsoil,Grassland,-52.92207728,0.005000125,20.47117287,0.501252086
topsoil,Grassland,-35.74879368,0.005000125,23.37292883,0.501252086
topsoil,Grassland,-44.15584124,0.005000125,48.79800722,0.501252086
topsoil,Grassland,-27.05314378,0.005000125,35.14341826,0.501252086
topsoil,Bareland,12.68292656,0.005000125,34.20425789,0.501252186
topsoil,Bareland,19.41176268,0.005000125,14.00259907,0.501252086
topsoil,Bareland,-29.75609794,0.005000125,34.26542387,0.501252186
topsoil,Bareland,-18.23529903,0.005000125,35.39458188,0.501252086
topsoil,Bareland,-26.34146531,0.005000125,41.47692308,0.501252186
topsoil,Grassland,-19.99999701,0.005000125,19.68478894,0.501252086
topsoil,Grassland,-29.26829391,0.005000125,1.663687679,0.501252086
topsoil,Grassland,-21.76470496,0.005000125,19.73933742,0.501252086
topsoil,Grassland,-16.09755919,0.005000125,20.74633257,0.501252086
topsoil,Grassland,-11.17647217,0.005000125,26.17062934,0.501252086
topsoil,Bareland,-14.2382819,0.005000125,39.76842319,0.501252086
topsoil,Bareland,-43.96903524,0.005000125,36.76464926,0.501252086
topsoil,Bareland,-43.24587942,0.005000125,50.25319323,0.501252086
topsoil,Bareland,-45.00169707,0.005000125,67.70663152,0.501252086
topsoil,Bareland,-36.17480266,0.005000125,62.4976334,0.501252086
topsoil,Grassland,15.99856415,0.005000125,12.74530007,0.501252086
topsoil,Grassland,-24.21430451,0.005000125,10.31833997,0.501252086
topsoil,Grassland,-23.23618694,0.005000125,21.20292245,0.501252086
topsoil,Grassland,-25.61104995,0.005000125,35.28187599,0.501252086
topsoil,Grassland,-13.67207416,0.005000125,31.07999661,0.501252086
topsoil,Cropland,107.0707071,0.006670222,-68.85804916,0.668893869
topsoil,Cropland,54.1176471,0.006670222,-2.770886717,0.668893869
topsoil,Cropland,68.08510642,0.006670222,14.69265368,0.668893869
topsoil,Grassland,112.6007326,0.96717116,20.67339424,0.668893869
topsoil,Grassland,105.364807,1.964460183,26.17765169,0.668893869
topsoil,Natural,-88.46153846,123.1474822,-8.962620493,0.400801068
topsoil,Natural,-8.5714286,1.027581123,-21.71052634,0.400801068
topsoil,Natural,46.1538462,0.614412417,-16.12903222,0.400801068
topsoil,Natural,17.14285712,0.830184679,-26.40813263,0.400801068
topsoil,Grassland,-31.12377005,0.3133442,-9.244399387,0.668893869
topsoil,Grassland,-38.83997927,0.201261159,-29.77492507,0.668893869
topsoil,Grassland,-61.21180736,0.248773329,-9.544239043,0.668893869
topsoil,Natural,-41.17647058,1.117847541,-48.08390478,0.501252086
topsoil,Natural,-61.76470588,0.681170484,-48.45028515,0.501252086
topsoil,Natural,-69.11764704,0.859900889,-57.13005824,0.501252086
topsoil,Natural,-27.87678016,0.29712033,4.896084218,0.501252086
subsoil,Natural,-22.03860791,0.247381585,2.870424941,0.501252086
topsoil,Abandoned,54.93119265,0.167838992,2.736780276,0.400801068
topsoil,Abandoned,84.46100922,0.269735734,-42.368654,0.400801068
topsoil,Abandoned,52.32774673,0.385940741,21.36045728,0.400801068
topsoil,Abandoned,77.93296086,0.669940227,-32.62801525,0.400801068
topsoil,Abandoned,74.80063798,0.427600513,4.696970875,0.400801068
topsoil,Abandoned,107.8149919,0.748611691,-37.00189756,0.400801068
subsoil,Abandoned,96.12590805,0.582651047,3.355053924,0.400801068
subsoil,Abandoned,119.8547216,0.698648843,-40.47282184,0.400801068
subsoil,Abandoned,79.4871795,0.496083439,2.122205164,0.400801068
subsoil,Abandoned,94.87179484,0.620598784,-34.08849559,0.400801068
topsoil,Grassland,-2.493552893,0.00400008,14.21813363,0.400801068
topsoil,Grassland,-1.042840319,0.00400008,28.45905944,0.400801068
topsoil,Grassland,-1.460255724,0.00400008,13.28013594,0.400801068
topsoil,Grassland,1.235451117,0.00400008,22.14708765,0.400801068
topsoil,Grassland,4.239389486,0.00400008,57.88331823,0.400801068
topsoil,Grassland,8.804954382,0.00400008,40.25399348,0.400801068
topsoil,Grassland,10.75926574,0.00400008,17.14507571,0.400801068
topsoil,Grassland,10.84339674,0.00400008,22.77222262,0.400801068
subsoil,Grassland,4.036476163,0.00400008,47.94718278,0.400801068
subsoil,Grassland,-1.171392248,0.00400008,34.14856811,0.400801068
subsoil,Grassland,8.646371073,0.00400008,19.60603666,0.400801068
subsoil,Grassland,0.547869747,0.00400008,28.37913435,0.400801068
topsoil,Natural,-37.94096515,0.00400008,-31.78067565,0.400801068
topsoil,Natural,-36.28856238,0.00400008,-15.45234119,0.400801068
topsoil,Natural,-32.51341287,0.00400008,-3.342849536,0.400801068
topsoil,Natural,-24.0125228,0.00400008,33.34513753,0.400801168
topsoil,Natural,-22.78643029,0.00400008,54.68970791,0.400801168
topsoil,Natural,-21.55818914,0.00400008,106.1925407,0.400801168
topsoil,Grassland,-3.653246061,0.00400008,0.702455727,0.400801068
topsoil,Grassland,-1.087888127,0.00400008,24.80610712,0.400801068
topsoil,Grassland,4.773037706,0.00400008,42.67821544,0.400801068
topsoil,Grassland,2.76015658,0.00400008,-2.63467063,0.400801068
topsoil,Grassland,4.418238554,0.00400008,12.95616262,0.400801168
topsoil,Grassland,6.079225995,0.00400008,50.56410976,0.400801068
topsoil,Natural,-5.527643208,0.00400008,-50.73696183,0.400801068
topsoil,Natural,-3.015068799,0.00400008,-31.18466944,0.400801068
topsoil,Natural,9.090910074,0.00400008,-57.35293989,0.400801168
topsoil,Natural,10.10101361,0.00400008,-41.41414501,0.400801068
subsoil,Natural,3.030304766,0.00400008,-41.9203797,0.400801068
subsoil,Natural,9.090911056,0.00400008,-33.90191911,0.400801068
topsoil,Natural,-85.86666666,0.504101035,-37.21749888,0.668893869
topsoil,Natural,-82.6555024,0.312946859,47.10276674,0.668893869
topsoil,Natural,-78.07308971,0.520916677,-63.10250048,0.668893869
topsoil,Natural,-66.04774537,0.308453341,-48.9621072,0.668893869
subsoil,Natural,-68.67816093,0.335211481,-77.229124,0.668893869
subsoil,Natural,-68.62222223,0.13498302,-41.70856757,0.668893869
subsoil,Natural,-67.34449761,0.102401394,-61.74516544,0.668893869
subsoil,Natural,-74.08637874,0.563220959,-25.437643,0.668893768
subsoil,Natural,-62.06896551,0.147153765,-46.11033724,0.668893869
subsoil,Natural,-74.42528736,2.327974796,-11.38689134,0.668893869
topsoil,Grassland,182.1011673,2.261573521,39.49049727,0.501252086
topsoil,Grassland,499.2217902,2.24676722,-16.63704275,0.501252086
topsoil,Grassland,67.31517513,0.457570973,-25.58583348,0.501252086
topsoil,Grassland,-11.2840467,0.713009091,-23.27152025,#VALUE!
topsoil,Grassland,182.1011673,2.261573521,50.31448815,0.501251985
topsoil,Grassland,499.2217902,2.24676722,-10.16835917,0.501251985
topsoil,Grassland,67.31517513,0.457570973,-19.81154579,0.501252086
topsoil,Grassland,-11.2840467,0.713009091,-17.31764969,0.501251985
topsoil,Cropland,-15.33547092,0.06560371,1.085853052,0.501252086
subsoil,Cropland,-17.41935294,0.358368108,2.819002585,0.501252086
subsoil,Cropland,6.451615886,0.359763702,-6.797906304,0.501252086
subsoil,Cropland,-11.76470659,0.249229863,-12.04047267,0.501252086
topsoil,Cropland,-15.33547092,0.06560371,3.675951726,0.501252086
subsoil,Cropland,-17.41935294,0.358368108,5.369180264,0.501252086
subsoil,Cropland,6.451615886,0.359763702,31.90035682,0.501252086
subsoil,Cropland,-11.76470659,0.249229863,-16.50217555,0.501252086
topsoil,Natural,-22.3097113,0.006670222,-86.17103663,0.668893869
topsoil,Natural,-34.90813649,0.006670222,-49.40000002,0.668893869
topsoil,Natural,-22.3097113,0.006670222,-86.5382788,0.668893869
topsoil,Natural,-34.90813649,0.006670222,-74.71900825,0.668893869
topsoil,Natural,-35.35156252,0.065322026,-93.34825528,0.668893869
topsoil,Natural,-19.88795519,0.116332213,-92.63766537,0.668893869
topsoil,Natural,-31.83593751,0.048868437,94.91014042,0.668893869
topsoil,Natural,-11.2044818,0.100176143,-77.0777027,0.668893869
topsoil,Natural,-20.70312497,0.024728057,-97.91584588,0.668893869
topsoil,Natural,-11.2044818,0.083243328,-97.64884811,0.668893869
topsoil,Natural,17.1929764,0.168468749,-6.832590134,0.668893869
topsoil,Natural,17.1929764,0.168468749,-7.803250599,0.668893869
topsoil,Natural,-15.05281402,0.726114217,-27.43469326,0.080032009
topsoil,Natural,-10.55445557,1.361483412,-18.27168947,0.080032009
topsoil,Natural,-32.18978896,0.747838247,-29.55748663,0.083368032
topsoil,Natural,-32.08795983,1.711381572,-23.02309899,0.083368032
topsoil,Cropland,448.5115577,0.122134724,-84.52743496,0.668893869
topsoil,Cropland,223.8200191,0.192293948,-62.54891199,0.668893869
topsoil,Cropland,138.3679113,0.326757793,1.928357188,0.668893869
topsoil,Cropland,551.9349011,0.29874646,-83.61065868,0.668893869
topsoil,Cropland,305.0812896,0.321997803,-55.49554529,0.668893869
topsoil,Cropland,165.4628842,0.559269204,128.6182041,0.668893869
topsoil,Cropland,356.9670867,0.312207756,-42.55860303,0.668893869
topsoil,Cropland,198.3023955,0.514907214,590.4402399,0.668893869
topsoil,Cropland,448.5115577,0.122134724,-46.5494868,0.668893869
topsoil,Cropland,223.8200191,0.192293948,6.396234473,0.668893869
topsoil,Cropland,138.3679113,0.326757793,71.7048731,0.668893768
topsoil,Cropland,551.9349011,0.29874646,-33.08413326,0.668893869
topsoil,Cropland,305.0812896,0.321997803,36.58799883,0.668893869
topsoil,Cropland,165.4628842,0.559269204,284.4831093,0.668893768
topsoil,Cropland,356.9670867,0.312207756,105.9217351,0.668893869
topsoil,Cropland,198.3023955,0.514907214,427.8277894,0.668893869
topsoil,Cropland,448.5115577,0.122134724,-38.52634261,0.668893869
topsoil,Cropland,223.8200191,0.192293948,5.749192926,0.668893869
topsoil,Cropland,138.3679113,0.326757793,41.43868095,0.668893869
topsoil,Cropland,551.9349011,0.29874646,-17.91152476,0.668893869
topsoil,Cropland,305.0812896,0.321997803,17.78511783,0.668893869
topsoil,Cropland,165.4628842,0.559269204,103.1605227,0.668893869
topsoil,Cropland,356.9670867,0.312207756,52.10370379,0.668893869
topsoil,Cropland,198.3023955,0.514907214,90.44920127,0.668893869
topsoil,Cropland,9.329506545,0.00400008,-23.51543032,0.400801068
topsoil,Cropland,9.577016054,0.00400008,3.241425872,0.400801068
topsoil,Cropland,20.42860865,0.00400008,-16.61705942,0.400801068
topsoil,Cropland,538.1895184,0.00400008,90.13557684,0.400801068
topsoil,Natural,-85.19197479,0.00400008,-88.12038817,0.400801068
topsoil,Natural,-85.15845109,0.00400008,-83.96476076,0.400801068
topsoil,Natural,-83.68866803,0.00400008,-87.04893065,0.400801068
topsoil,Natural,-13.56106153,0.00400008,-70.46807147,0.400801068
topsoil,Natural,-46.3271419,0.106725511,55.19211499,0.166805666
topsoil,Natural,-60.23061099,0.173686761,46.76294044,0.166805666
topsoil,Natural,-67.45383327,1.703457344,386.1722369,0.166805666
topsoil,Natural,-11.6997884,0.844504287,33.52656983,0.166805666
topsoil,Natural,-38.76542022,0.997032577,79.05261443,0.166805666
topsoil,Natural,-45.10808939,4.585248503,326.9149026,0.166805666
topsoil,Natural,32.89398538,0.114374258,-84.71495505,0.166805666
topsoil,Natural,-15.13604855,0.604948869,-36.00653211,0.166805666
topsoil,Natural,-52.05178919,1.315991643,-41.44227698,0.166805666
topsoil,Natural,-11.6997884,0.844504287,-9.289765844,0.166805666
topsoil,Natural,-38.76542022,0.997032577,1.055531845,0.166805666
topsoil,Natural,-45.10808939,4.585248503,234.8256394,0.166805666
topsoil,Natural,32.89398538,0.114374258,-74.53389648,0.166805666
topsoil,Natural,-15.13604855,0.604948869,-74.94664577,0.166805666
topsoil,Natural,-52.05178919,1.315991643,-86.58377699,0.166805666
topsoil,Cropland,-10.93750004,3.493392179,178.6195382,0.222469297
subsoil,Cropland,138.0000001,2.184515136,11.52764763,0.222469297
topsoil,Natural,52.38095237,0.001670014,-4.524450743,0.166805666
topsoil,Grassland,1.587301591,0.001670014,-11.79245285,0.166805666
topsoil,Cropland,72.97297302,0.001670014,49.89517823,0.166805666
topsoil,Bareland,99.21091483,1.888874937,-5.974108485,0.501252086
topsoil,Bareland,227.6205903,1.69692514,30.98497775,0.501252086
topsoil,Cropland,80.76726063,1.533210092,22.85257263,0.501252086
topsoil,Cropland,197.2883125,1.341930337,71.1471117,0.501252086
topsoil,Natural,-27.37851113,4.835907077,0.065855675,0.668893869
topsoil,Natural,-39.10476327,10.95471133,-3.494282337,0.668893869
topsoil,Natural,-33.5238095,0.005000125,25.51571715,0.501252086
topsoil,Natural,-29.82005138,0.005000125,16.70561232,0.501252086
topsoil,Natural,2.915451919,0.005000125,-55.12523191,0.501252086
topsoil,Cropland,-6.972477058,0.005000125,-89.94519652,0.501252086
topsoil,Natural,-2.651515127,0.005000125,-27.8969957,0.501252086
topsoil,Cropland,-10.81593929,0.005000125,-86.1574074,0.501252086
topsoil,Natural,-10.5504587,0.005000125,-47.26684515,0.501252086
topsoil,Cropland,-42.99242424,0.005000125,-75.88531187,0.501252086
subsoil,Natural,-31.52337857,0.698626186,117.3960141,0.668893869
subsoil,Natural,-38.81347412,1.464932583,123.2962035,0.668893869
subsoil,Natural,74.86173956,2.600984067,128.608178,0.668893869
subsoil,Natural,-16.56862748,1.289996585,-92.66726486,0.668893869
subsoil,Natural,-38.72549022,0.319986066,-76.81883761,0.668893869
subsoil,Natural,209.4117648,3.7912321,-42.57082641,0.668893869
topsoil,Natural,-31.52337857,0.698626186,-15.63706773,0.668893869
topsoil,Natural,-38.81347412,1.464932583,-7.568282199,0.668893869
topsoil,Natural,74.86173956,2.600984067,-57.28036011,0.668893869
subsoil,Natural,-16.56862748,1.289996585,-0.608143277,0.668893869
subsoil,Natural,-38.72549022,0.319986066,102.2034128,0.668893869
subsoil,Natural,209.4117648,3.7912321,-81.99090731,0.668893869
topsoil,Bareland,241.9047618,0.00400008,-6.280835759,0.400801068
topsoil,Bareland,186.6666668,0.00400008,5.214994665,0.400801068
topsoil,Bareland,171.4285714,0.00400008,8.762685016,0.400801068
topsoil,Bareland,184.7619047,0.00400008,-8.41910464,0.400801068
topsoil,Bareland,-14.41048032,0.00400008,21.72298777,0.400801068
topsoil,Bareland,-30.13100434,0.00400008,0.832599994,0.400801068
topsoil,Bareland,-35.37117905,0.00400008,44.08156257,0.400801068
topsoil,Bareland,-58.51528384,0.00400008,3.089524022,0.400801068
topsoil,Cropland,5.588235307,0.00400008,46.77549787,0.400801068
topsoil,Cropland,-11.47058825,0.00400008,64.7793526,0.400801068
topsoil,Cropland,-16.17647056,0.00400008,70.3354631,0.400801068
topsoil,Cropland,-12.05882351,0.00400008,43.42671129,0.400801068
topsoil,Cropland,-27.13754644,0.00400008,100.3965138,0.400801068
topsoil,Cropland,-40.52044607,0.00400008,66.00398897,0.400801068
topsoil,Cropland,-44.98141265,0.00400008,137.2061625,0.400801068
topsoil,Cropland,-64.68401487,0.00400008,69.7196364,0.400801068
topsoil,Cropland,-37.81321073,0.387114259,94.84328368,0.277306886
subsoil,Cropland,-29.87013188,0.222395032,61.22101571,0.277306886
subsoil,Cropland,-33.79310425,0.370350208,120.2037136,0.277306886
topsoil,Grassland,-28.1578919,0.611061107,141.5595624,0.400801068
subsoil,Grassland,-22.3021613,0.437418996,68.43119329,0.400801068
subsoil,Grassland,-23.50597395,0.545406656,122.0355004,0.400801068
topsoil,Abandoned,-30.71066093,0.487740601,72.63241738,0.400801068
subsoil,Abandoned,-6.896554333,0.423551756,22.88893881,0.400801068
subsoil,Abandoned,-6.34145919,0.743567233,25.3040212,0.400801068
topsoil,Grassland,-55.38243628,0.006670222,211.9339822,0.668893869
topsoil,Grassland,-35.5140187,0.006670222,94.7804027,0.668893869
topsoil,Grassland,44.40509922,0.006670222,56.03238861,0.668893869
topsoil,Grassland,25.54517136,0.006670222,4.226892975,0.668893869
topsoil,Grassland,-55.38243628,0.006670222,25.59240607,0.668893869
topsoil,Grassland,-35.5140187,0.006670222,-24.26306585,0.668893869
topsoil,Grassland,44.40509922,0.006670222,98.56158363,0.668893869
topsoil,Grassland,25.54517136,0.006670222,22.41849235,0.668893869
topsoil,Abandoned,78.26086961,0.11417453,-37.71301117,0.668893869
subsoil,Abandoned,7.806691409,0.076977913,-23.44560767,0.668893869
topsoil,Abandoned,119.162641,0.056630029,16.84133788,0.668893869
subsoil,Abandoned,310.780669,0.044311415,32.73209547,0.668893869
topsoil,Abandoned,-6.26587633,0.072755854,472.82767,0.668893768
subsoil,Abandoned,-59.77808598,0.047405333,16.22807017,0.668893869
topsoil,Abandoned,15.24132086,0.01523506,449.0452754,0.668893768
subsoil,Abandoned,53.25936205,0.014748487,207.410038,0.668893869
subsoil,Abandoned,-69.34460888,0.045009126,2.439275204,0.668893768
topsoil,Abandoned,-1.945244916,0.026281453,518.2121757,0.668893869
subsoil,Abandoned,16.80761101,0.012353063,163.0228667,0.668893768
topsoil,Grassland,78.26086961,0.11417453,-4.553089111,0.668893869
subsoil,Grassland,7.806691409,0.076977913,24.68333076,0.668893869
topsoil,Grassland,119.162641,0.056630029,79.03576852,0.668893869
subsoil,Grassland,310.780669,0.044311415,116.1793627,0.668893869
topsoil,Grassland,-6.26587633,0.072755854,-15.50869742,0.668893768
subsoil,Grassland,-59.77808598,0.047405333,-54.90578296,0.668893869
topsoil,Grassland,15.24132086,0.01523506,-19.01656821,0.668893768
subsoil,Grassland,53.25936205,0.014748487,19.26907964,0.66889397
topsoil,Grassland,-20.24495674,0.0838085,-0.187823391,0.668893869
subsoil,Grassland,-69.34460888,0.045009126,-53.89549143,0.668893768
topsoil,Grassland,-1.945244916,0.026281453,-44.98723199,0.668893869
subsoil,Grassland,16.80761101,0.012353063,18.37261861,0.668893869
topsoil,Cropland,78.26086961,0.11417453,16.75024873,0.668893869
subsoil,Cropland,7.806691409,0.076977913,8.058223246,0.668893869
topsoil,Cropland,119.162641,0.056630029,119.0064974,0.668893869
subsoil,Cropland,310.780669,0.044311415,87.35937068,0.668893869
topsoil,Cropland,-6.26587633,0.072755854,14.23076926,#VALUE!
subsoil,Cropland,-59.77808598,0.047405333,-80.05661349,#VALUE!
topsoil,Cropland,15.24132086,0.01523506,-31.3974592,#VALUE!
subsoil,Cropland,53.25936205,0.014748487,-59.73065401,#VALUE!
topsoil,Cropland,-20.24495674,0.0838085,82.74375305,0.668893869
subsoil,Cropland,-69.34460888,0.045009126,-78.87096775,0.668893768
topsoil,Cropland,-1.945244916,0.026281453,0.7205838,0.668893869
subsoil,Cropland,16.80761101,0.012353063,-45.75153376,0.668893869
topsoil,Cropland,48.60883791,0.076290887,-4.132197421,0.668893869
topsoil,Cropland,44.55696206,0.436212248,-5.446086411,0.668893869
subsoil,Cropland,48.71060172,0.629826418,15.4980744,0.668893869
subsoil,Cropland,46.71532843,0.806970798,34.82310245,0.668893869
topsoil,Cropland,48.60883791,0.076290887,17.52654853,0.668893869
topsoil,Cropland,44.55696206,0.436212248,-2.576233903,0.668893869
subsoil,Cropland,48.71060172,0.629826418,-16.41737772,0.668893869
subsoil,Cropland,46.71532843,0.806970798,-19.60797699,0.668893869
topsoil,Wetland,31.71690692,0.061525919,121.9189,0.668893869
topsoil,Wetland,33.94495406,0.040486093,51.06861793,0.668893869
topsoil,Wetland,31.71690692,0.061525919,-38.3900276,0.668893869
topsoil,Wetland,33.94495406,0.040486093,-25.28241005,0.668893869
topsoil,Wetland,31.71690692,0.061525919,-28.60362291,0.668893869
topsoil,Wetland,33.94495406,0.040486093,-48.06721029,0.668893869
topsoil,Cropland,39.11747165,0.53727256,3.263707259,0.668893869
topsoil,Cropland,75.73047109,0.553670018,-13.75255451,0.668893869
topsoil,Cropland,91.77101959,0.545494432,-19.91680611,0.668893869
topsoil,Cropland,101.7801455,4.570444568,44.53200862,0.501252086
topsoil,Cropland,75.34825026,0.92279948,35.79220162,0.501252086
topsoil,Cropland,15.45456466,2.420766919,39.62555691,0.501252086
topsoil,Cropland,-12.49206447,5.122403938,-12.06513298,0.501252086
topsoil,Cropland,-0.015070064,2.739624481,26.10115218,0.501252086
topsoil,Cropland,3.978418064,5.207657017,16.88183112,0.501252086
topsoil,Grassland,-43.6061381,0.714511439,-22.35446045,0.668893869
topsoil,Grassland,-21.22762148,0.443190899,-29.79112216,0.668893869
topsoil,Grassland,-43.6061381,0.714511439,7.519280609,0.668893869
topsoil,Grassland,-21.22762148,0.443190899,-6.171355675,0.668893869
topsoil,Grassland,-43.6061381,0.714511439,48.6575343,0.668893869
topsoil,Grassland,-21.22762148,0.443190899,-6.58329478,0.668893869
