Ref,studysite,Case,Xe,Sde,Ne,Xc,Sdc,Nc,Effect size for LI
608,2,59,0.651162791,0.065116279,3,0.856854839,0.085685484,3,-0.274508848
608,2,62,1.54340836,0.154340836,3,2.994285714,0.299428571,3,-0.662712519
608,2,65,0.257936508,0.025793651,3,0.387775551,0.038777555,3,-0.407713234
608,2,68,0.742342342,0.074234234,3,0.856854839,0.085685484,3,-0.143458007
608,2,71,1.918367347,0.191836735,3,2.994285714,0.299428571,3,-0.445231226
610,1,7,1.008339677,0.100833968,3,1.22033886,0.122033886,3,-0.19082348
610,1,8,4.481481214,0.448148121,3,5.886363434,0.588636343,3,-0.272684773
610,1,9,19.09090949,1.909090949,3,3.807692296,0.38076923,3,1.61218897
610,1,10,12.14285638,1.214285638,3,5.076923166,0.507692317,3,0.872035642
610,1,11,0.375000012,0.037500001,3,2.000000049,0.200000005,3,-1.673976427
610,1,12,4,0.4,3,2.799999936,0.279999994,3,0.356674967
612,1,4,8.369047319,0.836904732,5,11.3408586,1.13408586,5,-0.303871953
612,1,8,4.602836684,0.460283668,5,2.383109277,0.238310928,5,0.65826673
613,1,13,103.6363435,10.36363435,30,231.9263605,23.19263605,30,-0.805531835
613,1,14,52.09801416,5.209801416,30,231.9263605,23.19263605,30,-1.493293077
613,1,15,53.09626008,5.309626008,30,93.3206314,9.33206314,30,-0.563934719
613,1,16,55.82536499,5.582536499,30,93.3206314,9.33206314,30,-0.513812877
615,1,11,0.265450861,0.026545086,3,0.40061792,0.040061792,3,-0.411578411
615,1,12,0.240143369,0.024014337,3,0.203418803,0.02034188,3,0.165969192
616,1,4,0.622320303,0.06223203,5,0.720757825,0.072075783,5,-0.146848277
616,1,8,0.172989378,0.017298938,5,0.257309942,0.025730994,5,-0.397051164
618,1,2,0.573717277,0.057371728,3,0.242424242,0.024242424,3,0.861447468
618,1,5,0.39095315,0.039095315,3,0.242424242,0.024242424,3,0.477898473
618,1,8,0.545084601,0.05450846,3,0.242424242,0.024242424,3,0.810251754
618,1,11,0.22077185,0.022077185,3,0.242424242,0.024242424,3,-9.36E-02
618,1,14,0.488467687,0.048846769,3,0.242424242,0.024242424,3,0.700584062
618,1,17,0.383282365,0.038328237,3,0.242424242,0.024242424,3,0.458082704
618,1,20,0.487514965,0.048751497,3,0.242424242,0.024242424,3,0.698631728
618,1,23,0.247470817,0.024747082,3,0.242424242,0.024242424,3,2.06E-02
618,1,26,0.456430288,0.045643029,3,0.242424242,0.024242424,3,0.63274672
618,1,29,0.404732254,0.040473225,3,0.242424242,0.024242424,3,0.512536488
618,1,32,0.474841438,0.047484144,3,0.242424242,0.024242424,3,0.672291674
618,1,35,0.344051447,0.034405145,3,0.242424242,0.024242424,3,0.350101942
618,1,38,0.523935292,0.052393529,3,0.242424242,0.024242424,3,0.770678929
618,1,41,0.240118577,0.024011858,3,0.242424242,0.024242424,3,-9.56E-03
618,1,44,0.433818873,0.043381887,3,0.242424242,0.024242424,3,0.581937844
618,1,47,0.264529058,0.026452906,3,0.242424242,0.024242424,3,8.73E-02
622,2,8,0.11946927,0.011946927,3,0.105365854,0.010536585,3,0.125620571
622,2,9,0.101325209,0.010132521,3,0.105081756,0.010508176,3,-3.64E-02
622,2,10,0.069101208,0.006910121,3,0.069207271,0.006920727,3,-1.53E-03
622,2,11,0.073531905,0.007353191,3,0.069387483,0.006938748,3,5.80E-02
622,2,12,0.063044864,0.006304486,3,0.063853057,0.006385306,3,-1.27E-02
622,2,13,0.076643185,0.007664319,3,0.06899827,0.006899827,3,0.105079259
622,2,14,0.044826584,0.004482658,3,0.059878137,0.005987814,3,-0.289510081
622,1,29,0.137114105,0.013711411,3,0.124796782,0.012479678,3,9.41E-02
622,1,30,0.098245484,0.009824548,3,0.103360112,0.010336011,3,-5.07E-02
622,1,31,0.088448834,0.008844883,3,0.106558198,0.01065582,3,-0.18626705
622,1,32,0.063579985,0.006357999,3,0.102307468,0.010230747,3,-0.47568395
622,1,33,0.067536822,0.006753682,3,0.08229243,0.008229243,3,-0.197606161
622,1,34,0.064227684,0.006422768,3,0.083106687,0.008310669,3,-0.257690823
622,1,35,0.063568309,0.006356831,3,0.079214813,0.007921481,3,-0.220048255
626,1,21,1.132354115,0.113235412,4,0.320222501,0.03202225,4,1.263037961
626,1,22,0.420419439,0.042041944,4,0.325169871,0.032516987,4,0.256905149
626,1,23,0.397077455,0.039707746,4,0.285844343,0.028584434,4,0.328683955
626,1,24,0.318580727,0.031858073,4,0.291667288,0.029166729,4,8.83E-02
626,1,25,0.328469403,0.03284694,4,0.265043438,0.026504344,4,0.214549964
626,2,26,0.936260828,0.093626083,4,0.320222501,0.03202225,4,1.072878029
626,2,27,0.62184939,0.062184939,4,0.325169871,0.032516987,4,0.648350198
626,2,28,0.490705712,0.049070571,4,0.285844343,0.028584434,4,0.540397176
626,2,29,0.504544878,0.050454488,4,0.291667288,0.029166729,4,0.548043062
626,2,30,0.477117944,0.047711794,4,0.265043438,0.026504344,4,0.587869996
627,1,25,4.172625371,0.417262537,3,2.860575584,0.286057558,3,0.377522565
627,1,26,3.220091346,0.322009135,3,2.445305323,0.244530532,3,0.275239736
627,2,27,4.043173765,0.404317377,3,2.860575584,0.286057558,3,0.346007111
627,2,28,2.929940878,0.292994088,3,2.445305323,0.244530532,3,0.180812253
627,3,29,3.978770915,0.397877092,3,2.860575584,0.286057558,3,0.329950099
627,3,30,2.94817152,0.294817152,3,2.445305323,0.244530532,3,0.187015163
627,4,31,4.649617427,0.464961743,3,2.860575584,0.286057558,3,0.485762085
627,4,32,2.931788313,0.293178831,3,2.445305323,0.244530532,3,0.181442591
629,1,9,0.451578947,0.045157895,3,0.85,0.085,3,-0.632486136
629,2,10,1.050096339,0.105009634,3,0.85,0.085,3,0.211400841
629,3,11,0.749321758,0.074932176,3,0.692028986,0.069202899,3,0.079540633
629,4,12,0.751857355,0.075185736,3,0.692028986,0.069202899,3,0.082918777
630,1,4,4.526711154,0.452671115,3,5.450992734,0.545099273,3,-0.185802084
630,2,8,6.343656202,0.63436562,6,5.450992734,0.545099273,6,0.151657545
630,3,12,7.009549223,0.700954922,3,5.450992734,0.545099273,3,0.251475649
630,4,16,14.9026947,1.49026947,3,5.450992734,0.545099273,3,1.005744304
630,5,20,5.89773632,0.589773632,3,5.450992734,0.545099273,3,0.078770857
630,6,24,11.65035525,1.165035525,6,5.450992734,0.545099273,6,0.759538928
630,7,28,13.73635096,1.373635096,3,5.450992734,0.545099273,3,0.924247929
630,8,32,7.901599574,0.790159957,3,5.450992734,0.545099273,3,0.371267472
630,9,36,5.625321387,0.562532139,3,3.167336743,0.316733674,3,0.574386991
630,10,40,5.821562414,0.582156241,3,3.167336743,0.316733674,3,0.608677591
630,11,44,4.039824462,0.403982446,3,3.167336743,0.316733674,3,0.24331015
630,12,48,3.899944794,0.389994479,3,3.167336743,0.316733674,3,0.208071307
630,13,52,4.978736195,0.49787362,6,3.167336743,0.316733674,6,0.452284992
630,14,56,9.293355769,0.929335577,3,19.58692283,1.958692283,3,-0.74556243
630,15,60,11.47756858,1.147756858,3,19.58692283,1.958692283,3,-0.534467569
630,16,64,13.8872383,1.38872383,3,19.58692283,1.958692283,3,-0.34389183
632,1,7,1.342465753,0.134246575,5,1.282051282,0.128205128,5,4.60E-02
632,2,8,1.047619048,0.104761905,5,1.282051282,0.128205128,5,-0.201941344
632,3,9,1.670588235,0.167058824,5,1.282051282,0.128205128,5,0.264714442
632,1,19,0.898734177,0.089873418,5,1.026666667,0.102666667,5,-0.133085284
632,2,20,1.162790698,0.11627907,5,1.026666667,0.102666667,5,0.124505581
632,3,21,1.691176471,0.169117647,5,1.026666667,0.102666667,5,0.499107115
632,1,31,1.739130435,0.173913044,5,1.396226415,0.139622642,5,0.219612059
632,2,32,1.763636364,0.176363636,5,1.396226415,0.139622642,5,0.233604614
632,3,33,1.843137255,0.184313726,5,1.396226415,0.139622642,5,0.27769597
632,1,43,1.903225806,0.190322581,5,1.967741935,0.196774194,5,-3.33E-02
632,2,44,2.225806452,0.222580645,5,1.967741935,0.196774194,5,0.12323264
632,3,45,2.024390244,0.202439024,5,1.967741935,0.196774194,5,2.84E-02
632,1,52,2.777777778,0.277777778,5,1.131578947,0.113157895,5,0.898037292
632,2,53,1.542857143,0.154285714,5,1.131578947,0.113157895,5,0.310022029
632,3,54,3.052631579,0.305263158,5,1.131578947,0.113157895,5,0.992390075
632,1,61,1.291666667,0.129166667,5,1.206896552,0.120689655,5,6.79E-02
632,2,62,2.315789474,0.231578947,5,1.206896552,0.120689655,5,0.651698423
632,3,63,0.9,0.09,5,1.206896552,0.120689655,5,-0.293412747
635,1,41,0.306735333,0.030673533,5,0.083501913,0.008350191,5,1.301115729
635,2,42,0.360158537,0.036015854,5,0.083501913,0.008350191,5,1.461674774
635,3,43,0.303750378,0.030375038,5,0.083501913,0.008350191,5,1.291336698
635,4,44,0.076628371,0.007662837,5,0.083501913,0.008350191,5,-8.59E-02
635,5,45,0.132945432,0.013294543,5,0.083501913,0.008350191,5,0.46506922
635,6,46,0.174043364,0.017404336,5,0.083501913,0.008350191,5,0.734434945
635,7,47,0.248357362,0.024835736,5,0.083501913,0.008350191,5,1.089999144
635,8,48,0.190824473,0.019082447,5,0.083501913,0.008350191,5,0.826484474
636,2,7,1.323800245,0.132380025,3,1.278785194,0.127878519,3,3.46E-02
636,3,8,0.996407483,0.099640748,3,1.278785194,0.127878519,3,-0.249509546
636,4,9,1.070349878,0.107034988,3,1.278785194,0.127878519,3,-0.177924977
637,1,7,8.2,0.82,10,17.85714286,1.785714286,10,-0.778269434
637,2,8,7.446428571,0.744642857,10,17.85714286,1.785714286,10,-0.874669057
639,2,31,79.73776205,7.973776205,3,9.664413934,0.966441393,3,2.110292803
639,3,32,66.61960219,6.661960219,3,9.664413934,0.966441393,3,1.930548389
639,4,33,70.57348947,7.057348947,3,9.664413934,0.966441393,3,1.988204098
639,2,34,70.2511091,7.02511091,3,16.2995214,1.62995214,3,1.460940351
639,3,35,48.2965613,4.82965613,3,16.2995214,1.62995214,3,1.086224618
639,4,36,61.81355722,6.181355722,3,16.2995214,1.62995214,3,1.332986968
639,2,37,59.24327997,5.924327997,3,21.96545868,2.196545868,3,0.992181196
639,3,38,40.47947412,4.047947412,3,21.96545868,2.196545868,3,0.611323874
639,4,39,36.39796403,3.639796403,3,21.96545868,2.196545868,3,5.05E-01
639,2,40,58.00678612,5.800678612,3,26.18177489,2.618177489,3,0.795496452
639,3,41,45.43475251,4.543475251,3,26.18177489,2.618177489,3,5.51E-01
639,4,42,40.36070894,4.036070894,3,26.18177489,2.618177489,3,0.432793207
639,2,43,56.98373563,5.698373563,3,34.64628899,3.464628899,3,0.497575267
639,3,44,50.91257013,5.091257013,3,34.64628899,3.464628899,3,0.38491923
639,4,45,30.89086417,3.089086417,3,34.64628899,3.464628899,3,-0.114730138
640,1,28,0.852613739,0.085261374,4,0.525868182,0.052586818,4,0.483256043
640,1,29,0.277265431,0.027726543,4,0.261146119,0.026114612,4,5.99E-02
640,1,30,0.372794686,0.037279469,4,0.329199924,0.032919992,4,1.24E-01
640,2,31,1.022956301,0.10229563,4,0.525868182,0.052586818,4,0.665401472
640,2,32,0.415815533,0.041581553,4,0.261146119,0.026114612,4,0.465161639
640,2,33,0.350464037,0.035046404,4,0.329199924,0.032919992,4,6.26E-02
640,3,34,1.345013024,0.134501302,4,0.525868182,0.052586818,4,0.9391084
640,3,35,0.929090957,0.092909096,4,0.261146119,0.026114612,4,1.269126548
640,3,36,0.785680554,0.078568055,4,0.329199924,0.032919992,4,0.86988505
641,1,16,4.107845347,0.410784535,3,3.083980191,0.308398019,3,0.286677612
641,2,17,1.263242002,0.1263242,3,3.083980191,0.308398019,3,-0.892539598
641,3,18,6.262220775,0.626222078,3,3.083980191,0.308398019,3,0.708313846
641,1,34,4.107845347,0.410784535,3,3.013491317,0.301349132,3,0.309799332
641,2,35,1.263242002,0.1263242,3,3.013491317,0.301349132,3,-0.869417879
641,3,36,6.262220775,0.626222078,3,3.013491317,0.301349132,3,0.731435566
641,1,52,4.107845347,0.410784535,3,4.851040365,0.485104037,3,-0.166294546
641,2,53,1.263242002,0.1263242,3,4.851040365,0.485104037,3,-1.345511756
641,3,54,6.262220775,0.626222078,3,4.851040365,0.485104037,3,0.255341689
642,1,7,1.073304268,0.107330427,9,0.891266137,0.089126614,9,0.185854192
642,2,8,1.782225558,0.178222556,9,0.891266137,0.089126614,9,0.692975098
642,3,9,3.018430561,0.301843056,9,0.891266137,0.089126614,9,1.219849216
644,3,16,3.013039511,0.301303951,18,2.904391021,0.290439102,18,0.036725637
644,3,17,7.359504108,0.735950411,18,4.481534151,0.448153415,18,0.496027122
644,3,18,1.815804318,0.181580432,18,1.90601027,0.190601027,18,-0.048483674
644,3,19,2.24661125,0.224661125,18,1.78172671,0.178172671,18,0.231840014
644,3,20,1.767124194,0.176712419,18,2.3541708,0.23541708,18,-0.286835088
646,1,33,0.408334887,0.040833489,4,0.541515909,0.054151591,4,-0.282284807
646,1,34,0.395280664,0.039528066,4,0.337736795,0.03377368,4,0.157329177
646,1,35,0.279540498,0.02795405,4,0.418297153,0.041829715,4,-0.403044896
646,1,36,0.432423686,0.043242369,4,0.399624844,0.039962484,4,7.89E-02
646,2,37,0.352086514,0.035208651,4,0.541515909,0.054151591,4,-0.430495521
646,2,38,0.355432263,0.035543226,4,0.337736795,0.03377368,4,5.11E-02
646,2,39,0.479671437,0.047967144,4,0.418297153,0.041829715,4,0.136909289
646,2,40,0.324094098,0.03240941,4,0.399624844,0.039962484,4,-0.209492315
646,3,41,0.705539841,0.070553984,4,0.541515909,0.054151591,4,0.264590796
646,3,42,0.594823112,0.059482311,4,0.337736795,0.03377368,4,0.565997193
646,3,43,0.416922962,0.041692296,4,0.418297153,0.041829715,4,-3.29E-03
646,3,44,0.754153266,0.075415327,4,0.399624844,0.039962484,4,0.635069401
646,4,45,0.320852526,0.032085253,4,0.541515909,0.054151591,4,-0.523390849
646,4,46,0.309074958,0.030907496,4,0.337736795,0.03377368,4,-8.87E-02
646,4,47,0.302177214,0.030217721,4,0.418297153,0.041829715,4,-0.325178427
646,4,48,0.276856172,0.027685617,4,0.399624844,0.039962484,4,-0.367028081
646,1,65,0.369044126,0.036904413,4,0.373195739,0.037319574,4,-1.12E-02
646,1,66,0.343786995,0.0343787,4,0.495465019,0.049546502,4,-0.36547449
646,1,67,0.167712817,0.016771282,4,0.48170703,0.048170703,4,-1.055083016
646,1,68,0.237720161,0.023772016,4,0.459417412,0.045941741,4,-0.658865005
646,2,69,0.266867842,0.026686784,4,0.373195739,0.037319574,4,-0.335349489
646,2,70,0.251976564,0.025197656,4,0.495465019,0.049546502,4,-0.676160672
646,2,71,0.285122896,0.02851229,4,0.48170703,0.048170703,4,-0.524415804
646,2,72,0.23202606,0.023202606,4,0.459417412,0.045941741,4,-0.683109499
646,3,73,0.366092744,0.036609274,4,0.373195739,0.037319574,4,-1.92E-02
646,3,74,0.425884824,0.042588482,4,0.495465019,0.049546502,4,-0.151327811
646,3,75,0.356140856,0.035614086,4,0.48170703,0.048170703,4,-0.302009791
646,3,76,0.347068737,0.034706874,4,0.459417412,0.045941741,4,-0.280436342
646,4,77,0.432198415,0.043219842,4,0.373195739,0.037319574,4,0.146781725
646,4,78,0.363516134,0.036351613,4,0.495465019,0.049546502,4,-0.309673071
646,4,79,0.188619432,0.018861943,4,0.48170703,0.048170703,4,-0.937604708
646,4,80,0.311125471,0.031112547,4,0.459417412,0.045941741,4,-0.389762919
647,1,61,0.869910354,0.086991035,5,0.76372311,0.076372311,5,0.130184863
647,1,62,0.630128249,0.063012825,5,0.529989969,0.052998997,5,0.173065288
647,1,63,0.559361079,0.055936108,5,0.401172142,0.040117214,5,0.332404584
647,1,64,0.447832251,0.044783225,5,0.347975154,0.034797515,5,0.252287642
647,1,65,0.328345048,0.032834505,5,0.303869803,0.03038698,5,7.75E-02
647,2,66,0.986031761,0.098603176,5,0.76372311,0.076372311,5,0.255483264
647,2,67,0.722512437,0.072251244,5,0.529989969,0.052998997,5,0.309876553
647,2,68,0.687724789,0.068772479,5,0.401172142,0.040117214,5,0.538998124
647,2,69,0.56820434,0.056820434,5,0.347975154,0.034797515,5,0.490350026
647,2,70,0.394553939,0.039455394,5,0.303869803,0.03038698,5,0.26115653
647,3,71,0.998968453,0.099896845,5,0.76372311,0.076372311,5,0.268517897
647,3,72,0.823659195,0.08236592,5,0.529989969,0.052998997,5,0.440898765
647,3,73,0.724387079,0.072438708,5,0.401172142,0.040117214,5,0.590935272
647,3,74,0.630542931,0.063054293,5,0.347975154,0.034797515,5,0.594450162
647,3,75,0.443133979,0.044313398,5,0.303869803,0.03038698,5,0.377272831
647,4,76,1.157610726,0.115761073,5,0.76372311,0.076372311,5,0.415908138
647,4,77,0.934167851,0.093416785,5,0.529989969,0.052998997,5,0.566798053
647,4,78,0.773183824,0.077318382,5,0.401172142,0.040117214,5,0.656126209
647,4,79,0.641549713,0.064154971,5,0.347975154,0.034797515,5,0.611755595
647,4,80,0.535009594,0.053500959,5,0.303869803,0.03038698,5,0.565685349
647,1,81,0.169377261,0.016937726,5,0.160653945,0.016065395,5,5.29E-02
647,1,82,0.159396092,0.015939609,5,0.154201732,0.015420173,5,3.31E-02
647,1,83,0.141779701,0.01417797,5,0.125719965,0.012571997,5,0.120217516
647,1,84,0.117845321,0.011784532,5,0.118542239,0.011854224,5,-5.90E-03
647,1,85,0.113519012,0.011351901,5,0.108975363,0.010897536,5,4.08E-02
647,2,86,0.172523892,0.017252389,5,0.160653945,0.016065395,5,7.13E-02
647,2,87,0.168463019,0.016846302,5,0.154201732,0.015420173,5,8.85E-02
647,2,88,0.143002992,0.014300299,5,0.125719965,0.012571997,5,0.128808619
647,2,89,0.126687046,0.012668705,5,0.118542239,0.011854224,5,6.65E-02
647,2,90,0.115888854,0.011588885,5,0.108975363,0.010897536,5,6.15E-02
647,3,91,0.181503922,0.018150392,5,0.160653945,0.016065395,5,0.12202462
647,3,92,0.180259362,0.018025936,5,0.154201732,0.015420173,5,0.156135023
647,3,93,0.142887765,0.014288777,5,0.125719965,0.012571997,5,0.128002528
647,3,94,0.136595174,0.013659517,5,0.118542239,0.011854224,5,0.141752278
647,3,95,0.120602828,0.012060283,5,0.108975363,0.010897536,5,0.101380908
647,4,96,0.188734949,0.018873495,5,0.160653945,0.016065395,5,0.161091001
647,4,97,0.186890716,0.018689072,5,0.154201732,0.015420173,5,0.192262349
647,4,98,0.148508771,0.014850877,5,0.125719965,0.012571997,5,0.166587084
647,4,99,0.135162615,0.013516262,5,0.118542239,0.011854224,5,0.131209269
647,4,100,0.125239323,0.012523932,5,0.108975363,0.010897536,5,0.139104668
647,1,161,0.869910354,0.086991035,5,1.311120045,0.131112005,5,-0.410246882
647,1,162,0.630128249,0.063012825,5,1.020347239,0.102034724,5,-0.48197491
647,1,163,0.559361079,0.055936108,5,0.887658569,0.088765857,5,-0.461791974
647,1,164,0.447832251,0.044783225,5,0.763075321,0.076307532,5,-0.532938021
647,1,165,0.328345048,0.032834505,5,0.685784171,0.068578417,5,-0.736497928
647,2,166,0.986031761,0.098603176,5,1.311120045,0.131112005,5,-0.284948481
647,2,167,0.722512437,0.072251244,5,1.020347239,0.102034724,5,-0.345163645
647,2,168,0.687724789,0.068772479,5,0.887658569,0.088765857,5,-0.255198433
647,2,169,0.56820434,0.056820434,5,0.763075321,0.076307532,5,-0.294875637
647,2,170,0.394553939,0.039455394,5,0.685784171,0.068578417,5,-0.5528071
647,3,171,0.998968453,0.099896845,5,1.311120045,0.131112005,5,-0.271913847
647,3,172,0.823659195,0.08236592,5,1.020347239,0.102034724,5,-0.214141434
647,3,173,0.724387079,0.072438708,5,0.887658569,0.088765857,5,-0.203261285
647,3,174,0.630542931,0.063054293,5,0.763075321,0.076307532,5,-0.190775501
647,3,175,0.443133979,0.044313398,5,0.685784171,0.068578417,5,-0.436690798
647,4,176,1.157610726,0.115761073,5,1.311120045,0.131112005,5,-0.124523606
647,4,177,0.934167851,0.093416785,5,1.020347239,0.102034724,5,-8.82E-02
647,4,178,0.773183824,0.077318382,5,0.887658569,0.088765857,5,-0.138070349
647,4,179,0.641549713,0.064154971,5,0.763075321,0.076307532,5,-0.173470068
647,4,180,0.535009594,0.053500959,5,0.685784171,0.068578417,5,-0.24827828
647,1,181,0.169377261,0.016937726,5,0.192407528,0.019240753,5,-0.127487123
647,1,182,0.159396092,0.015939609,5,0.189240941,0.018924094,5,-0.171628775
647,1,183,0.141779701,0.01417797,5,0.173656319,0.017365632,5,-0.202803718
647,1,184,0.117845321,0.011784532,5,0.165343303,0.01653433,5,-0.338651007
647,1,185,0.113519012,0.011351901,5,0.127857789,0.012785779,5,-0.118948289
647,2,186,0.172523892,0.017252389,5,0.192407528,0.019240753,5,-0.109079933
647,2,187,0.168463019,0.016846302,5,0.189240941,0.018924094,5,-0.116304767
647,2,188,0.143002992,0.014300299,5,0.173656319,0.017365632,5,-0.194212615
647,2,189,0.126687046,0.012668705,5,0.165343303,0.01653433,5,-0.266304096
647,2,190,0.115888854,0.011588885,5,0.127857789,0.012785779,5,-9.83E-02
647,3,191,0.181503922,0.018150392,5,0.192407528,0.019240753,5,-5.83E-02
647,3,192,0.180259362,0.018025936,5,0.189240941,0.018924094,5,-4.86E-02
647,3,193,0.142887765,0.014288777,5,0.173656319,0.017365632,5,-0.195018706
647,3,194,0.136595174,0.013659517,5,0.165343303,0.01653433,5,-0.191002317
647,3,195,0.120602828,0.012060283,5,0.127857789,0.012785779,5,-5.84E-02
647,4,196,0.188734949,0.018873495,5,0.192407528,0.019240753,5,-1.93E-02
647,4,197,0.186890716,0.018689072,5,0.189240941,0.018924094,5,-1.25E-02
647,4,198,0.148508771,0.014850877,5,0.173656319,0.017365632,5,-0.15643415
647,4,199,0.135162615,0.013516262,5,0.165343303,0.01653433,5,-0.201545326
647,4,200,0.125239323,0.012523932,5,0.127857789,0.012785779,5,-2.07E-02
647,4,41,0.146930766,0.014693077,3,0.142384965,0.014238497,3,3.14E-02
647,4,42,0.153479124,0.015347912,3,0.142384965,0.014238497,3,7.50E-02
647,4,43,0.155462282,0.015546228,3,0.142384965,0.014238497,3,8.79E-02
647,4,44,0.160735943,0.016073594,3,0.142384965,0.014238497,3,0.121228504
647,4,45,0.141511376,0.014151138,3,0.135468235,0.013546824,3,4.36E-02
647,4,46,0.147453394,0.014745339,3,0.135468235,0.013546824,3,8.48E-02
647,4,47,0.154988495,0.01549885,3,0.135468235,0.013546824,3,0.134613706
647,4,48,0.158428863,0.015842886,3,0.135468235,0.013546824,3,0.156568499
647,4,49,0.134879738,0.013487974,3,0.130876825,0.013087683,3,3.01E-02
647,4,50,0.141980234,0.014198023,3,0.130876825,0.013087683,3,8.14E-02
647,4,51,0.133963467,0.013396347,3,0.130876825,0.013087683,3,2.33E-02
647,4,52,0.143852427,0.014385243,3,0.130876825,0.013087683,3,9.45E-02
647,4,53,0.127764589,0.012776459,3,0.126167848,0.012616785,3,1.26E-02
647,4,54,0.140561261,0.014056126,3,0.126167848,0.012616785,3,0.108030269
647,4,55,0.141364242,0.014136424,3,0.126167848,0.012616785,3,0.113726689
647,4,56,0.145521072,0.014552107,3,0.126167848,0.012616785,3,0.142707759
647,4,57,0.123328265,0.012332827,3,0.130831381,0.013083138,3,-5.91E-02
647,4,58,0.124207275,0.012420728,3,0.130831381,0.013083138,3,-5.20E-02
647,4,59,0.131805613,0.013180561,3,0.130831381,0.013083138,3,7.42E-03
647,4,60,0.140810799,0.01408108,3,0.130831381,0.013083138,3,7.35E-02
647,4,141,0.146930766,0.014693077,3,0.169586536,0.016958654,3,-0.14340184
647,4,142,0.153479124,0.015347912,3,0.169586536,0.016958654,3,-9.98E-02
647,4,143,0.155462282,0.015546228,3,0.169586536,0.016958654,3,-8.70E-02
647,4,144,0.160735943,0.016073594,3,0.169586536,0.016958654,3,-5.36E-02
647,4,145,0.141511376,0.014151138,3,0.162524344,0.016252434,3,-0.138447693
647,4,146,0.147453394,0.014745339,3,0.162524344,0.016252434,3,-9.73E-02
647,4,147,0.154988495,0.01549885,3,0.162524344,0.016252434,3,-4.75E-02
647,4,148,0.158428863,0.015842886,3,0.162524344,0.016252434,3,-2.55E-02
647,4,149,0.134879738,0.013487974,3,0.14635394,0.014635394,3,-8.16E-02
647,4,150,0.141980234,0.014198023,3,0.14635394,0.014635394,3,-3.03E-02
647,4,151,0.133963467,0.013396347,3,0.14635394,0.014635394,3,-8.85E-02
647,4,152,0.143852427,0.014385243,3,0.14635394,0.014635394,3,-1.72E-02
647,4,153,0.127764589,0.012776459,3,0.148023382,0.014802338,3,-0.147180822
647,4,154,0.140561261,0.014056126,3,0.148023382,0.014802338,3,-5.17E-02
647,4,155,0.141364242,0.014136424,3,0.148023382,0.014802338,3,-4.60E-02
647,4,156,0.145521072,0.014552107,3,0.148023382,0.014802338,3,-1.70E-02
647,4,157,0.123328265,0.012332827,3,0.130557365,0.013055737,3,-5.70E-02
647,4,158,0.124207275,0.012420728,3,0.130557365,0.013055737,3,-4.99E-02
647,4,159,0.131805613,0.013180561,3,0.130557365,0.013055737,3,9.52E-03
647,4,160,0.140810799,0.01408108,3,0.130557365,0.013055737,3,7.56E-02
663,1,11,1.025477707,0.102547771,15,0.82384106,0.082384106,15,0.218936216
663,2,12,0.467300832,0.046730083,15,0.50055991,0.050055991,15,-6.88E-02
663,3,13,0.424299065,0.042429907,15,0.590047393,0.059004739,15,-0.329764312
663,4,14,0.433876812,0.043387681,15,0.525531915,0.052553192,15,-0.191650271
663,5,15,0.420661157,0.042066116,15,0.593167702,0.05931677,15,-0.343649505
649,1,191,1.15,0.115,4,0.850094877,0.085009488,4,0.302169259
649,1,192,0.765957447,0.076595745,4,0.958174905,0.095817491,4,-0.223903719
649,1,193,0.418604651,0.041860465,4,0.576923077,0.057692308,4,-0.320782021
649,2,194,1.024813896,0.10248139,4,0.850094877,0.085009488,4,0.186918347
649,2,195,0.520599251,0.052059925,4,0.958174905,0.095817491,4,-0.610049781
649,2,196,0.359683794,0.035968379,4,0.576923077,0.057692308,4,-0.472483645
649,3,197,0.748169839,0.074816984,4,0.850094877,0.085009488,4,-0.127717953
649,3,198,0.370967742,0.037096774,4,0.958174905,0.095817491,4,-0.948915224
649,3,199,0.295681063,0.029568106,4,0.576923077,0.057692308,4,-0.668427558
649,4,200,0.855088496,0.08550885,4,0.850094877,0.085009488,4,5.86E-03
649,4,201,0.295321637,0.029532164,4,0.958174905,0.095817491,4,-1.176965276
649,4,202,0.250965251,0.025096525,4,0.576923077,0.057692308,4,-0.832394455
649,5,203,0.539985846,0.053998585,4,0.850094877,0.085009488,4,-0.453805035
649,5,204,0.420047733,0.042004773,4,0.958174905,0.095817491,4,-0.82466198
649,5,205,0.486842105,0.048684211,4,0.576923077,0.057692308,4,-0.169769091
669,1,9,5.675976331,0.567597633,27,5.445137615,0.544513762,27,4.15E-02
669,2,10,5.17772118,0.517772118,27,5.445137615,0.544513762,27,-5.04E-02
669,1,19,5.675976331,0.567597633,27,5.070093458,0.507009346,27,0.112883338
669,2,20,5.17772118,0.517772118,27,5.070093458,0.507009346,27,2.10E-02
658,1,7,0.080542754,0.008054275,4,0.126160197,0.01261602,4,-0.448764355
658,1,8,0.06614802,0.006614802,4,0.126160197,0.01261602,4,-0.645657542
658,1,9,0.040187187,0.004018719,4,0.126160197,0.01261602,4,-1.144004296
658,1,16,0.026022942,0.002602294,4,0.00446462,0.000446462,4,1.762794357
658,1,17,0.040892057,0.004089206,4,0.00446462,0.000446462,4,2.214751662
658,1,18,0.012450404,0.00124504,4,0.00446462,0.000446462,4,1.025568857
